"paper_id","forward_backward","screener_initials","include_exclude","inconclusive_note","exclude_t0_calcofi_report","exclude_t1_not_marine_species","exclude_t2_outdated_pre1900","exclude_t3_not_poleward","exclude_t3_not_in_BC_CA_OR_WA","exclude_t4_not_in_temperate_enpacific","latin_name","species_reference","common_name","taxonomic_rank","life_stage_verbatim","observation_location_verbatim","latitude_verbatim","longitude_verbatim","latitude","latitude_reference","longitude","longitude_reference","year","month","day","time","historical_north_range_verbatim_archived","historical_north_range_reference_archived","screening_notes","extension_confidence_criteria","NA"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Aplysia californica","Cooper, 1863","California sea hare","species","egg-laying aggregation; several young adults","Monterey Harbor, CA","","",36.61,"Google Maps","","","2016","","",NA,"Yaquina Bay, OR (Goddard et al. 2016) to El Salvador (Behrens and Hermosillo 2005).","","","Long-term monitoring site","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Aplysia californica","Cooper, 1863","California sea hare","species","egg-laying aggregation; several young adults","Monterey Harbor, CA","","",36.61,"Google Maps","","","2017","","",NA,"Yaquina Bay, OR (Goddard et al. 2016) to El Salvador (Behrens and Hermosillo 2005).","","","Long-term monitoring site","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Aplysia californica","Cooper, 1863","California sea hare","species","egg-laying aggregation; several young adults","Monterey Harbor, CA","","",36.61,"Google Maps","","","2018","","",NA,"Yaquina Bay, OR (Goddard et al. 2016) to El Salvador (Behrens and Hermosillo 2005).","","","Long-term monitoring site","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Aplysia vaccaria","Winkler, 1955","Black sea hare","species","","Range expansion 25 km northward to Elkhorn Slough, CA (36.809091°, -121.784234°).","36.809091°","-121.784234°",36.809091,"Paper","-121.784234","Paper","2014","December","14",NA,"Monterey Bay, CA to Gulf of California, México","Behrens and Hermosillo 2005","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Aplysia vaccaria","Winkler, 1955","Black sea hare","species","","Range expansion 25 km northward to Elkhorn Slough, CA (36.809091°, -121.784234°).","36.809091°","-121.784234°",36.809091,"Paper","-121.784234","Paper","2015","October","16",NA,"Monterey Bay, CA to Gulf of California, México","Behrens and Hermosillo 2005","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Aplysia vaccaria","Winkler, 1955","Black sea hare","species","","Range expansion 25 km northward to Elkhorn Slough, CA (36.809091°, -121.784234°).","36.809091°","-121.784234°",36.809091,"Paper","-121.784234","Paper","2016","June","8",NA,"Monterey Bay, CA to Gulf of California, México","Behrens and Hermosillo 2005","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Arbacia stellata","Blainville, 1825","Starry urchin; black sea urchin","species","","Cannery Row, Monterey, CA","36.617498°","-121.897466",36.617498,"Paper","-121.897466","Paper","2015","August","4",NA,"Northern Channel Islands, CA to Peru.","Engle and Richards 2001, Bertsch and Aguilar Rosas 2016","","Long-term monitoring site","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Lovenia cordiformis","Agassiiz, 1872","Heart urchin or sea porcupine","species","","Range extension 378 km northward to Pacific Grove, CA (36.626393°, -121.905207°).","36.626393","-121.905207",36.626393,"Paper","-121.905207","Paper","2016","June","29",NA,"Point Conception, CA to northern Peru","Bertsch and Aguilar Rosas 2016","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Malacoplax californiensis","Lockington, 1877","California burrowing crab","species","","Range expansion 212 km northward to Elkhorn Slough, CA (36.823946°, -121.739847°).","36.823946","-121.739847",36.823946,"Paper","-121.739847","Paper","2016","October","28",NA,"Morro Bay, CA to Golfo Dulce, Costa Rica","Campos and de Campos 2012","","Long-term monitoring site","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Spirobranchs spinosus","Moore, 1923","Christmas tree worm","species","","Lovers Cove, Pacific Grove (36.625496°, -121.913745°)","36.625496","-121.913745",36.625496,"Paper","-121.913745","Paper","2018","March","8",NA,"Central CA to BC, México (Bertsch and Aguilar Rosas 2016).","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Spirobranchs spinosus","Moore, 1923","Christmas tree worm","species","","Carmel, CA","","",36.55,"Google Maps","","","1941","","",NA,"Central CA to BC, México (Bertsch and Aguilar Rosas 2016).","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Spirobranchs spinosus","Moore, 1923","Christmas tree worm","species","","Square Black Rock, Big Sur","","",36.07,"Google Maps","","","2010","September","9",NA,"Central CA to BC, México (Bertsch and Aguilar Rosas 2016).","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Spirobranchs spinosus","Moore, 1923","Christmas tree worm","species","","Spruce Creek, Big Sur","","",35.87,"Google Maps","","","2011","October","17",NA,"Central CA to BC, México (Bertsch and Aguilar Rosas 2016).","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Spirobranchs spinosus","Moore, 1923","Christmas tree worm","species","","pinnacle south of Yankee Point, Carmel (36.498474°, -121.945696°)","36.498474","-121.945696",36.498474,"Google Maps","-121.945696","Google Maps","2011","October","19",NA,"Central CA to BC, México (Bertsch and Aguilar Rosas 2016).","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Spirobranchs spinosus","Moore, 1923","Christmas tree worm","species","","Triple Arches, Big Sur (36.465218°, -121.931978°)","36.465218","-121.931978",36.465218,"Google Maps","-121.931978","Google Maps","2013","October","18",NA,"Central CA to BC, México (Bertsch and Aguilar Rosas 2016).","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Spirobranchs spinosus","Moore, 1923","Christmas tree worm","species","","Dolan Rock, Big Sur (36.078881°, -121.615151°)","36.078881","-121.615151",36.078881,"Google Maps","-121.615151","Google Maps","2013","December","6",NA,"Central CA to BC, México (Bertsch and Aguilar Rosas 2016).","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Spirobranchs spinosus","Moore, 1923","Christmas tree worm","species","","Monastery downcoast (PISCO site) in Carmel Bay (36.524485°, -121.932952°)","36.524485","-121.932952",36.524485,"Google Maps","-121.932952","Google Maps","2014","October","2",NA,"Central CA to BC, México (Bertsch and Aguilar Rosas 2016).","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Spirobranchs spinosus","Moore, 1923","Christmas tree worm","species","","Hopkins upcoast (PISCO site) in Monterey Bay (36.620486°, -121.901848°)","36.620486","-121.901848",36.620486,"Google Maps","-121.901848","Google Maps","2018","June","26",NA,"Central CA to BC, México (Bertsch and Aguilar Rosas 2016).","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
379,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Uca princeps","Smith, 1870","Princely fiddler crab","species","","Range expansion 240 km northward to Bolsa Chica, Orange County, California, USA (33.70351, -118.046551)","33.70351","-118.046551",33.70351,"Google Maps","-118.046551","Google Maps","2018","June","",NA,"Ensenada, BC, México to Zamurilla River, Peru","Campos and Campos 2012","","Long-term monitoring site","Include"
380,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Aplysia californica","Cooper, 1863","California sea hare","species","","Monterey Harbor, CA","","",36.61,"Google Maps","","","2001","","",NA,"Yaquina Bay, OR (Goddard et al. 2016) to El Salvador (Behrens and Hermosillo 2005).","","","Long-term monitoring site","Include"
381,"Backwards","JKS","Exclude","Invasion in progress",NA,TRUE,NA,"",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Exclude"
382,"Backwards","JKS","Inconclusive","Data is from Cosgrove 2005 (#393)",NA,NA,NA,"",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Inconclusive"
383,"Backwards","EJW","Include","",NA,NA,NA,"",NA,"","Pyrosoma atlanticum","","","species","","from Oregon to BritishColumbia, and occurred in scientific samples as far north asthe Gulf of Alaska","59-60 degrees N","-146 to -144 degrees E",59,"Paper","-144","Paper","2017","","",NA,"common only as far north as southern California, rarely seen North of the sate","","","Long-term monitoring site","Include"
383,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pyrosoma atlanticum","","","species","","Starting in June 2014, they occurred in pelagic trawl surveys in offshore waters of southern Oregon, moving progressively northward in the summer of 2015 and 2016, but still in waters off the shelf break. C","","",42.07,"Google Maps","","","2016","","",NA,"common only as far north as southern California, rarely seen North of the sate","","","Long-term monitoring site","Include"
383,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pyrosoma atlanticum","","","species","","Starting in June 2014, they occurred in pelagic trawl surveys in offshore waters of southern Oregon, moving progressively northward in the summer of 2015 and 2016, but still in waters off the shelf break. C","","",42.07,"Google Maps","","","2015","","",NA,"common only as far north as southern California, rarely seen North of the sate","","","Long-term monitoring site","Include"
383,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pyrosoma atlanticum","","","species","","Starting in June 2014, they occurred in pelagic trawl surveys in offshore waters of southern Oregon, moving progressively northward in the summer of 2015 and 2016, but still in waters off the shelf break. C","","",42.07,"Google Maps","","","2014","June","",NA,"common only as far north as southern California, rarely seen North of the sate","","","Long-term monitoring site","Include"
384,"Backwards","EJW","Inconclusive","data used is from CalCOFI and analysis is primarily related to abundance - JKS",NA,NA,NA,"",NA,"","Pegea socia","","","species","","Southern California","","",NA,"","","","1951-1976","","",NA,"","","*seen here in 1951-1976 but then essentially absent from the region thereafter","","Inconclusive"
384,"Backwards","EJW","Inconclusive","data used is from CalCOFI and analysis is primarily related to abundance - JKS",NA,NA,NA,"",NA,"","Cyclosalpa bakeri","","","species","","Southern California","","",NA,"","","","1951-1976","","",NA,"","","*seen here in 1951-1976 but then essentially absent from the region thereafter","","Inconclusive"
384,"Backwards","EJW","Inconclusive","data used is from CalCOFI and analysis is primarily related to abundance - JKS",NA,NA,NA,"",NA,"","Cyclosalpa affinis","","","species","","Southern California","","",NA,"","","","1951-1976","","",NA,"","","*seen here in 1951-1976 but then essentially absent from the region thereafter","","Inconclusive"
384,"Backwards","EJW","Inconclusive","data used is from CalCOFI and analysis is primarily related to abundance - JKS",NA,NA,NA,"",NA,"","Cyclosalpa bakeri","","","species","","Southern California","","",NA,"","","","2001","","",NA,"","","*reappeared in large numbers in the region in 2001","","Inconclusive"
384,"Backwards","EJW","Inconclusive","data used is from CalCOFI and analysis is primarily related to abundance - JKS",NA,NA,NA,"",NA,"","Cyclosalpa affinis","","","species","","Southern California","","",NA,"","","","2001","","",NA,"","","*reappeared in large numbers in the region in 2001","","Inconclusive"
385,"Backwards","JKS","Inconclusive","Doesn't specify particulrs necessary to record range extensions",NA,NA,NA,"",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Inconclusive"
386,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Aplysia californica","Cooper J.G. (1863)","sea hare","species","","Yaquina Bay Jetty, OR","","",44.609567,"Google Maps","","","1983","October","14, 19",NA,"California ","GBIF","","Long-term monitoring site","Include"
387,"Backwards","JKS","Inconclusive","Repeat of 394. Data is there.",NA,NA,NA,"",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Inconclusive"
388,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","adult","San Pedro","","",33.700615,"Google Maps","","","1934","August","6",NA,"Occasional specimens have been taken oft the eastern coast of Australia and in waters to the eastward, off Chile and Peru. from Southern California waters and from Monterey Bay.","","","Long-term monitoring site","Include"
388,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","adult","Monterey, CA","","",36.611029,"Google Maps","","","1910","","",NA,"Occasional specimens have been taken oft the eastern coast of Australia and in waters to the eastward, off Chile and Peru. from Southern California waters and from Monterey Bay.","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
389,"Backwards","TVT","Include","",NA,NA,NA,"",NA,"","Acanthinucella spirata","Blainville, 1832","","species","","Cape Mendocino, CA","40.396N","-124.378W",40.396,"Paper","-124.378","Paper","2017","June","17",NA,"Tomales Bay, California to Punta Baja, Baja California","","May have been confused with a cosmopoliton species","Opportunistic","Include"
390,"Backwards","EJW","Inconclusive","DUPLICATE OF 303 - JKS; *This paper doesn't give much detail other than saying that the species was in surveys south of Point Conception but wasn't in surveys north of Point Conception until the 1970's and cites an annotated list of benthic algae and invertebrates in the kelp forest community at Point Cabrillo, Pacific Grove, California which gives the details on these surveys but is only available to be viewed in person in the McHenry Library. I've added this to the backward search for someone to go check out and see if we can recover greater details from when the species appears in this list",NA,NA,NA,"",NA,"","Kelletia kelletii","(Forbes, 1852)","","","","California, north of point conception","","",NA,"","","","1970's","","",NA,"California, south of point conception","","","","Inconclusive"
391,"Backwards","JKS","Exclude","getting from library; describes observed intertidal and subtidal species at Point Cabrillo in 1971 and 1972 but excludes uncommon species",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Exclude"
392,"Backwards","JKS","Inconclusive","getting from library. - library could not ascertain JKS",NA,NA,NA,"",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Inconclusive"
393,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Humboldt squid or jumbo flying squid","species","","Yakutat","","",59.485662,"Google Maps","-139.858311","Google Maps","1997","","",NA,"has a range extending from 35° N (California) south to Tierra del Fuego in South America","Norman, 2000; Roper et. al., 1984","","Long-term monitoring site","Include"
393,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Humboldt squid or jumbo flying squid","species","","The collection location was ""about 20 km southwest of Carmanah Point and 7 km south of Swiftsure Bank"" near Vancouver Island","","",48.5,"By hand","-124.85","By hand","2004","October","2",NA,"has a range extending from 35° N (California) south to Tierra del Fuego in South America","Norman, 2000; Roper et. al., 1984","","Long-term monitoring site","Include"
394,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","adult","Newport to Bandon","43°N to at least 43°40′N","",43.6667,"Paper","","","1997","September","30",NA,"""endemic to the eastern tropical Pacific (Wormuth, 1976), but occasionally occurs off southern California.""","","","Long-term monitoring site","Include"
395,"Backwards","JKS","Exclude","",NA,TRUE,NA,"",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Exclude"
396,"Backwards","JKS","Exclude","",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Exclude"
397,"Backwards","JKS","Exclude","",NA,NA,NA,"TRUE",TRUE,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Exclude"
398,"Backwards","JKS","Exclude","",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Exclude"
399,"Backwards","JKS","Include","original of data already recorded. has more specifics",NA,NA,NA,"",NA,"","Kelletia kelletii","Forbes, 1852","","species","","Hopkins Marine Life Refuge, Pacific Grove, CA","","",36.623995,"Google Maps","","","1980","May","2",NA,"""These records are significant due to the lack of reports of Kelletia kelletii north of Point Conception""","Abbott 1974, McLean 1978","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
399,"Backwards","JKS","Include","original of data already recorded. has more specifics",NA,NA,NA,"",NA,"","Kelletia kelletii","Forbes, 1852","","species","","Monterey Macrocystis forest","","",36.611029,"Google Maps","","","1981","January","",NA,"""These records are significant due to the lack of reports of Kelletia kelletii north of Point Conception""","Abbott 1974, McLean 1978","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
400,"Backwards","JKS","Exclude","",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Exclude"
401,"Backwards","JKS","Exclude","",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","In 1936 they seemed to be even more abundant all the way from Monterey Bay to San Diego. It was in this year that they were first recognized as a nuisance by the fishermen.","","Exclude"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1941","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1957","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1958","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1959","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1960","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1970","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1972","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1973","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1979","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1980","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Euphylax dovii","","Swimming crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1943","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Euphylax dovii","","Swimming crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1959","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Euphylax dovii","","Swimming crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1974","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Lophogorgia chiliensis","","White gorgonian","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1960","","",NA,"""tropical region organism""","","1960 and onwards","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Panulirus gracilis","","Pinto lobser","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1961","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Lyropectin subnudosus","","Blunt-knobbed scallop","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1959","","",NA,"""tropical region organism""","","1959 and onwards","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1909","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1934","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1935","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1936","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1937","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1975","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1976","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Eucidaris thouarsii","","Club-spined urchin","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1958","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Eucidaris thouarsii","","Club-spined urchin","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps","","","1960","","",NA,"""tropical region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Emerita analoga","","Sand crab","species","","north of the California-Oregon boundary (central Oregonian region)","","",41.999703,"Google Maps","","","1941","","",NA,"""san diegan region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Emerita analoga","","Sand crab","species","","north of the California-Oregon boundary (central Oregonian region)","","",41.999703,"Google Maps","","","1959","","",NA,"""san diegan region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Loligo opalescens","","Market squid","species","","north of the California-Oregon boundary (central Oregonian region)","","",41.999703,"Google Maps","","","1941","","",NA,"""san diegan region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Loligo opalescens","","Market squid","species","","north of the California-Oregon boundary (central Oregonian region)","","",41.999703,"Google Maps","","","1959","","",NA,"""san diegan region organism""","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
403,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Dosidicus gigas","","Humboldt squid","species","","Chesterman Beach, Tofino BC","49.11374","−125.8907608",49.11374,"Paper","−125.8907608","Paper","2009","August","days 2, 4, 6",NA,"historic range extending along the eastern Pacific Ocean from Chile to California","Nigmatullin et al. 2001","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
404,"Backwards","JKS","Exclude","",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"","","","","","",NA,"","","","","Exclude"
405,"Backwards","JKS","Exclude","",NA,NA,TRUE,"",NA,"","Pleuroncodes planipes","","","species","","Monterey","","",36.611029,"Google Maps","","","1859","March","",NA,"Ordinarily this species is uncommon north of central Baja California","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Exclude"
405,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","","species","","Los Coronados and Santa Catalina islands","","",33.34,"Google Maps","","","1941","Spring and Summer","",NA,"Ordinarily this species is uncommon north of central Baja California","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
405,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Velella velella","","","species","","British Columbia","","",48.45,"Google Maps","","","1926","","",NA,"Ordinarily this species is uncommon north of central Baja California","","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
406,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","very common off southern California after the latter part of 1957","","",32.65,"Google Maps","","","1957","fall/winter","",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","This paper has a lot of natural history content on pelagic red crabs","Long-term monitoring site","Include"
406,"Backwards","JKS","Exclude","",NA,NA,TRUE,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Monterey, California","","",36.611029,"Google Maps","","","1859","March","",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","This paper has a lot of natural history content on pelagic red crabs","Long-term monitoring site","Exclude"
406,"Backwards","JKS","Include","",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Santa Monica Bay","","",33.94,"Google Maps","","","1941","","",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","This paper has a lot of natural history content on pelagic red crabs","Long-term monitoring site","Include"
