"paper_id","forward_backward","include_exclude","exclude_t0_calcofi_report","exclude_t1_not_marine_species","exclude_t2_outdated_pre1900","exclude_t3_not_poleward","exclude_t3_not_in_BC_CA_OR_WA","exclude_t4_not_in_temperate_enpacific","latin_name","species_reference","common_name","taxonomic_rank","life_stage_verbatim","observation_location_verbatim","latitude_verbatim","longitude_verbatim","latitude","latitude_reference","longitude","longitude_reference","year","month","day","time","historical_north_range_verbatim_archived","historical_north_range_reference_archived","extension_confidence_criteria","NA."
386,"Backwards","Include",NA,NA,NA,"",NA,"","Aplysia californica","Cooper J.G. (1863)","sea hare","species","","Yaquina Bay Jetty, OR","","",44.609567,"Google Maps",-124.063123786977,"R generated","1983","October","14, 19",NA,"California ","GBIF","Long-term monitoring site","Include"
387,"Backwards","Inconclusive",NA,NA,NA,"",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Inconclusive"
388,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","adult","San Pedro","","",33.700615,"Google Maps",-118.054704482789,"R generated","1934","August","6",NA,"Occasional specimens have been taken oft the eastern coast of Australia and in waters to the eastward, off Chile and Peru. from Southern California waters and from Monterey Bay.","","Long-term monitoring site","Include"
388,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","adult","Monterey, CA","","",36.611029,"Google Maps",-121.94983042397,"R generated","1910","","",NA,"Occasional specimens have been taken oft the eastern coast of Australia and in waters to the eastward, off Chile and Peru. from Southern California waters and from Monterey Bay.","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
389,"Backwards","Include",NA,NA,NA,"",NA,"","Acanthinucella spirata","Blainville, 1832","","species","","Cape Mendocino, CA","40.396N","-124.378W",40.396,"Paper",-124.378,"Paper","2017","June","17",NA,"Tomales Bay, California to Punta Baja, Baja California","","Opportunistic","Include"
390,"Backwards","Inconclusive",NA,NA,NA,"",NA,"","Kelletia kelletii","(Forbes, 1852)","","","","California, north of point conception","","",NA,"",NA,"","1970's","","",NA,"California, south of point conception","","","Inconclusive"
391,"Backwards","Exclude",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Exclude"
392,"Backwards","Inconclusive",NA,NA,NA,"",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Inconclusive"
393,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Humboldt squid or jumbo flying squid","species","","Yakutat","","",59.485662,"Google Maps",-139.858311,"Google Maps","1997","","",NA,"has a range extending from 35° N (California) south to Tierra del Fuego in South America","Norman, 2000; Roper et. al., 1984","Long-term monitoring site","Include"
393,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Humboldt squid or jumbo flying squid","species","","The collection location was ""about 20 km southwest of Carmanah Point and 7 km south of Swiftsure Bank"" near Vancouver Island","","",48.5,"By hand",-124.85,"By hand","2004","October","2",NA,"has a range extending from 35° N (California) south to Tierra del Fuego in South America","Norman, 2000; Roper et. al., 1984","Long-term monitoring site","Include"
394,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","adult","Newport to Bandon","43°N to at least 43°40′N","",43.6667,"Paper",-124.191656438226,"R generated","1997","September","30",NA,"""endemic to the eastern tropical Pacific (Wormuth, 1976), but occasionally occurs off southern California.""","","Long-term monitoring site","Include"
395,"Backwards","Exclude",NA,TRUE,NA,"",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Exclude"
396,"Backwards","Exclude",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Exclude"
397,"Backwards","Exclude",NA,NA,NA,"TRUE",TRUE,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Exclude"
398,"Backwards","Exclude",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Exclude"
399,"Backwards","Include",NA,NA,NA,"",NA,"","Kelletia kelletii","Forbes, 1852","","species","","Hopkins Marine Life Refuge, Pacific Grove, CA","","",36.623995,"Google Maps",-121.91189734422,"R generated","1980","May","2",NA,"""These records are significant due to the lack of reports of Kelletia kelletii north of Point Conception""","Abbott 1974, McLean 1978","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
399,"Backwards","Include",NA,NA,NA,"",NA,"","Kelletia kelletii","Forbes, 1852","","species","","Monterey Macrocystis forest","","",36.611029,"Google Maps",-121.94983042397,"R generated","1981","January","",NA,"""These records are significant due to the lack of reports of Kelletia kelletii north of Point Conception""","Abbott 1974, McLean 1978","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
400,"Backwards","Exclude",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Exclude"
401,"Backwards","Exclude",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Exclude"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1941","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1957","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1958","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1959","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1960","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1970","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1972","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1973","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1979","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","Pelagic red crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1980","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Euphylax dovii","","Swimming crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1943","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Euphylax dovii","","Swimming crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1959","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Euphylax dovii","","Swimming crab","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1974","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Lophogorgia chiliensis","","White gorgonian","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1960","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Panulirus gracilis","","Pinto lobser","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1961","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Lyropectin subnudosus","","Blunt-knobbed scallop","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1959","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1909","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1934","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1935","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1936","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1937","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1975","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Jumbo squid","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1976","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Eucidaris thouarsii","","Club-spined urchin","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1958","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Eucidaris thouarsii","","Club-spined urchin","species","","north of U.S.-Mexico international border (San Diegan region)","","",32.663501,"Google Maps",-117.149846084033,"R generated","1960","","",NA,"""tropical region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Emerita analoga","","Sand crab","species","","north of the California-Oregon boundary (central Oregonian region)","","",41.999703,"Google Maps",-124.214582683163,"R generated","1941","","",NA,"""san diegan region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Emerita analoga","","Sand crab","species","","north of the California-Oregon boundary (central Oregonian region)","","",41.999703,"Google Maps",-124.214582683163,"R generated","1959","","",NA,"""san diegan region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Loligo opalescens","","Market squid","species","","north of the California-Oregon boundary (central Oregonian region)","","",41.999703,"Google Maps",-124.214582683163,"R generated","1941","","",NA,"""san diegan region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
402,"Backwards","Include",NA,NA,NA,"",NA,"","Loligo opalescens","","Market squid","species","","north of the California-Oregon boundary (central Oregonian region)","","",41.999703,"Google Maps",-124.214582683163,"R generated","1959","","",NA,"""san diegan region organism""","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
403,"Backwards","Include",NA,NA,NA,"",NA,"","Dosidicus gigas","","Humboldt squid","species","","Chesterman Beach, Tofino BC","49.11374","−125.8907608",49.11374,"Paper",-123.065823380089,"R generated","2009","August","days 2, 4, 6",NA,"historic range extending along the eastern Pacific Ocean from Chile to California","Nigmatullin et al. 2001","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
404,"Backwards","Exclude",NA,NA,NA,"TRUE",NA,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Exclude"
405,"Backwards","Exclude",NA,NA,TRUE,"",NA,"","Pleuroncodes planipes","","","species","","Monterey","","",36.611029,"Google Maps",NA,"","1859","March","",NA,"Ordinarily this species is uncommon north of central Baja California","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Exclude"
405,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","","species","","Los Coronados and Santa Catalina islands","","",33.34,"Google Maps",-117.51643540983,"R generated","1941","Spring and Summer","",NA,"Ordinarily this species is uncommon north of central Baja California","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
405,"Backwards","Include",NA,NA,NA,"",NA,"","Velella velella","","","species","","British Columbia","","",48.45,"Google Maps",-122.914104020043,"R generated","1926","","",NA,"Ordinarily this species is uncommon north of central Baja California","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
406,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","very common off southern California after the latter part of 1957","","",32.65,"Google Maps",-117.141179004804,"R generated","1957","fall/winter","",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","Long-term monitoring site","Include"
406,"Backwards","Exclude",NA,NA,TRUE,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Monterey, California","","",36.611029,"Google Maps",NA,"","1859","March","",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","Long-term monitoring site","Exclude"
406,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Santa Monica Bay","","",33.94,"Google Maps",-118.440429837371,"R generated","1941","","",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","Long-term monitoring site","Include"
406,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","La Jolla","","",32.83,"Google Maps",-117.28112139714,"R generated","1957","December","5",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","Long-term monitoring site","Include"
406,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Point Vincente","","",33.74,"Google Maps",-118.404772527663,"R generated","1957","December","9",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","Long-term monitoring site","Include"
406,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Point Vincente","","",33.74,"Google Maps",-118.404772527663,"R generated","1959","January","24",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","Long-term monitoring site","Include"
406,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Cabrillo Beach, San Pedro, CA","","",33.71,"Google Maps",-118.301491595419,"R generated","1959","March","24",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","Long-term monitoring site","Include"
406,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","reported from the Santa Cruz, Anacapa and Santa Barbara Is-lands, and from as far north as Monterey Bay","","",36.611029,"Google Maps",-121.94983042397,"R generated","1959","fall","",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","Long-term monitoring site","Include"
406,"Backwards","Include",NA,NA,NA,"",NA,"","Pleuroncodes planipes","","pelagic red crab","species","","Monterey Bay, CA","","",36.611029,"Google Maps",-121.94983042397,"R generated","1960","January","",NA,"They are abundant from the middle of Baja California to about 150 miles south of Cape San Lucas","","Long-term monitoring site","Include"
407,"Backwards","Include",NA,NA,NA,"",NA,"","Thalia democratica","Forskal, 1775","","species","","off Oregon","","",42.15,"Google Maps",-124.366135266842,"R generated","1963","September; November; December","",NA,"It is the most abundant species of salp south of 35' in the northeastern Pacific (Ritter 1905; Thompson 1948; Berner MS 1957)","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
407,"Backwards","Include",NA,NA,NA,"",NA,"","Helicosalpa virgula","Vogt, 1854","","species","","45 miles off Coos Bay","","",43.36,"Google Maps",-125.11,"By hand","1963","March","",NA,"usually has been collected in warm oceanic regions (Thompson 1948; Yount 1958), has not previously been reported in the northeastern Pacific Ocean","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
407,"Backwards","Include",NA,NA,NA,"",NA,"","Thetys vagina","Tilesius 1802","","species","","This cosmopolitan species was captured only five times, all in May and June of 1963. It was collected on every station line except the northern line, occurring between 25 and 5 miles offshore. [looks to be as far north as 44.8N in Fig. 1]","","",44.8,"Figure",-124.202,"By hand","1963","May and June","",NA,"cosmopolitan specie","","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
408,"Backwards","Exclude",NA,NA,NA,"",TRUE,"","","","","","","","","",NA,"",NA,"","","","",NA,"","","","Exclude"
409,"Backwards","Include",NA,NA,NA,"",NA,"","Emerita analoga","","","species","","collected on the Washington coast during summer of 1983","","",46.32,"Google Maps",-124.069603557284,"R generated","1983","summer","",NA,"permanent colonies of the sand, or mole, crab occur from Oregon to Mexico and in Peru, Chile and Argentina","Hart 1982","Opportunistic+ (e.g. iNaturalist observation in a frequently studied area)","Include"
